user_id,set_group_dt,group,item,has_gold,price,purchase_date,platform
usr_310,2024-06-07 15:40:29,1,gem_sub_1,0,2.99,6/30/2024,Android
usr_562,2024-05-30 12:41:13,1,timed_5_1,1,2.99,6/30/2024,iOS
usr_541,2024-06-16 10:00:47,1,prog_a_32,1,11.99,6/30/2024,iOS
usr_555,2024-05-31 3:07:49,1,timed_5_1,1,2.99,6/30/2024,iOS
usr_471,2024-05-30 11:54:37,0,gem_sub_1,0,2.99,6/30/2024,iOS
usr_563,2024-05-31 6:17:30,1,gem_sub_1,0,2.99,6/30/2024,iOS
usr_212,2024-05-30 15:10:26,1,timed_5_1,1,2.99,6/30/2024,iOS
usr_564,2024-05-30 23:58:41,1,timed_5_2,1,19.99,6/30/2024,iOS
usr_565,2024-05-30 19:06:44,0,gem_2,0,9.99,6/30/2024,Android
usr_447,2024-05-30 12:52:15,1,timed_5_1,1,2.99,6/30/2024,iOS
usr_453,2024-06-20 6:19:33,1,gem_sub_1,0,2.99,6/30/2024,Android
usr_43,2024-06-20 1:24:26,0,gem_sub_1,0,2.99,6/30/2024,Android
usr_566,2024-06-28 14:42:09,0,gem_sub_1,0,2.99,6/30/2024,iOS
usr_567,2024-05-30 14:20:48,0,timed_5_3,0,39.99,6/30/2024,iOS
usr_567,2024-05-30 14:20:48,0,timed_5_1,1,2.99,6/30/2024,iOS
usr_130,2024-05-30 13:04:42,1,timed_5_1,1,2.99,6/30/2024,iOS
usr_394,2024-05-31 0:27:39,0,timed_5_1,1,2.99,6/30/2024,iOS
usr_80,2024-05-30 13:57:37,1,prog_a_79,1,99.99,6/29/2024,iOS
usr_568,2024-06-19 16:11:34,0,gem_sub_1,0,2.99,6/29/2024,iOS
usr_568,2024-06-19 16:11:34,0,timed_5_1,1,2.99,6/29/2024,iOS
usr_524,2024-05-31 16:07:06,0,timed_5_1,1,2.99,6/29/2024,iOS
usr_524,2024-05-31 16:07:06,0,gem_sub_1,0,2.99,6/29/2024,iOS
usr_57,2024-05-30 12:11:42,0,timed_5_1,1,2.99,6/29/2024,Android
usr_541,2024-06-16 10:00:47,1,timed_5_3,0,39.99,6/29/2024,iOS
usr_59,2024-06-20 1:24:24,1,timed_5_1,1,2.99,6/29/2024,Android
usr_60,2024-06-17 12:51:09,0,gem_sub_1,0,2.99,6/29/2024,iOS
usr_533,2024-05-30 12:22:11,1,timed_5_2,1,19.99,6/29/2024,iOS
usr_533,2024-05-30 12:22:11,1,timed_5_3,0,39.99,6/29/2024,iOS
usr_119,2024-06-08 13:30:35,1,prog_a_32,1,11.99,6/29/2024,iOS
usr_7,2024-06-20 0:46:21,0,gem_1,0,4.99,6/29/2024,Android
usr_563,2024-05-31 6:17:30,1,timed_5_2,1,19.99,6/29/2024,iOS
usr_400,2024-05-30 12:51:27,1,timed_5_1,1,2.99,6/29/2024,iOS
usr_212,2024-05-30 15:10:26,1,timed_5_1,1,2.99,6/29/2024,iOS
usr_11,2024-06-20 4:47:48,1,gem_sub_1,0,2.99,6/29/2024,Android
usr_474,2024-05-30 12:01:00,1,gem_sub_1,0,2.99,6/29/2024,iOS
usr_569,2024-06-19 8:14:04,1,timed_5_1,1,2.99,6/29/2024,iOS
usr_570,2024-05-30 18:07:25,1,timed_5_1,1,2.99,6/29/2024,iOS
usr_570,2024-05-30 18:07:25,1,gem_sub_1,0,2.99,6/29/2024,iOS
usr_421,2024-05-31 0:16:43,0,timed_5_2,1,19.99,6/29/2024,iOS
usr_421,2024-05-31 0:16:43,0,gem_sub_1,0,2.99,6/29/2024,iOS
usr_78,2024-06-22 0:08:38,1,gem_sub_1,0,2.99,6/29/2024,Android
usr_567,2024-05-30 14:20:48,0,timed_5_3,0,39.99,6/29/2024,iOS
usr_567,2024-05-30 14:20:48,0,timed_5_1,1,2.99,6/29/2024,iOS
usr_567,2024-05-30 14:20:48,0,prog_b_4,1,9.99,6/29/2024,iOS
usr_542,2024-05-30 17:05:11,1,timed_5_1,1,2.99,6/29/2024,Android
usr_394,2024-05-31 0:27:39,0,timed_5_1,1,2.99,6/29/2024,iOS
usr_73,2024-06-20 13:54:56,1,timed_5_1,1,2.99,6/29/2024,Android
usr_463,2024-05-30 12:32:15,0,timed_5_1,1,2.99,6/28/2024,iOS
usr_80,2024-05-30 13:57:37,1,timed_5_4,0,79.99,6/28/2024,iOS
usr_493,2024-05-30 14:24:28,0,timed_5_1,1,2.99,6/28/2024,iOS
usr_493,2024-05-30 14:24:28,0,timed_5_4,0,79.99,6/28/2024,iOS
usr_499,2024-05-31 17:49:56,0,timed_5_1,1,2.99,6/28/2024,Android
usr_115,2024-06-15 20:21:11,1,timed_5_2,1,19.99,6/28/2024,Android
usr_57,2024-05-30 12:11:42,0,timed_5_1,1,2.99,6/28/2024,Android
usr_541,2024-06-16 10:00:47,1,timed_5_3,0,39.99,6/28/2024,iOS
usr_541,2024-06-16 10:00:47,1,prog_a_30,0,19.99,6/28/2024,iOS
usr_541,2024-06-16 10:00:47,1,daily_4,0,9.99,6/28/2024,iOS
usr_58,2024-06-20 1:58:44,0,gem_sub_1,0,2.99,6/28/2024,Android
usr_119,2024-06-08 13:30:35,1,timed_5_1,1,2.99,6/28/2024,iOS
usr_119,2024-06-08 13:30:35,1,gold_sub,1,11.99,6/28/2024,iOS
usr_477,2024-05-31 2:10:14,0,gem_sub_1,0,2.99,6/28/2024,iOS
usr_62,2024-06-20 1:39:04,1,timed_5_1,1,2.99,6/28/2024,Android
usr_559,2024-06-20 3:50:33,1,timed_5_2,1,19.99,6/28/2024,Android
usr_482,2024-05-30 14:27:25,0,gem_sub_1,0,2.99,6/28/2024,iOS
usr_212,2024-05-30 15:10:26,1,timed_5_1,1,2.99,6/28/2024,iOS
usr_266,2024-05-31 2:34:35,1,timed_5_2,1,19.99,6/28/2024,iOS
usr_453,2024-06-20 6:19:33,1,timed_5_1,1,2.99,6/28/2024,Android
usr_510,2024-05-30 12:26:00,1,timed_5_2,1,19.99,6/28/2024,iOS
usr_557,2024-05-30 16:12:44,1,timed_5_1,1,2.99,6/28/2024,iOS
usr_571,2024-05-30 17:09:13,0,gem_sub_1,0,2.99,6/28/2024,Android
usr_572,2024-05-30 12:05:04,0,timed_5_1,1,2.99,6/28/2024,Android
usr_421,2024-05-31 0:16:43,0,timed_5_2,1,19.99,6/28/2024,iOS
usr_421,2024-05-31 0:16:43,0,timed_5_1,1,2.99,6/28/2024,iOS
usr_561,2024-05-30 20:33:09,0,timed_5_1,1,2.99,6/28/2024,Android
usr_561,2024-05-30 20:33:09,0,timed_5_4,0,79.99,6/28/2024,Android
usr_479,2024-05-30 11:58:20,0,gem_sub_1,0,2.99,6/28/2024,iOS
usr_108,2024-05-30 13:33:26,0,timed_5_1,1,2.99,6/28/2024,iOS
usr_483,2024-05-30 13:10:32,0,gem_sub_1,0,2.99,6/28/2024,Android
usr_567,2024-05-30 14:20:48,0,timed_5_3,0,39.99,6/28/2024,iOS
usr_567,2024-05-30 14:20:48,0,timed_5_2,1,19.99,6/28/2024,iOS
usr_567,2024-05-30 14:20:48,0,timed_5_1,1,2.99,6/28/2024,iOS
usr_130,2024-05-30 13:04:42,1,gold_resub,1,9.99,6/28/2024,iOS
usr_47,2024-06-20 0:57:06,0,timed_5_1,1,2.99,6/28/2024,Android
usr_480,2024-05-30 15:49:51,1,gold_resub,1,9.99,6/27/2024,iOS
usr_81,2024-05-30 12:02:42,0,gem_sub_1,0,2.99,6/27/2024,iOS
usr_541,2024-06-16 10:00:47,1,daily_8,0,0.99,6/27/2024,iOS
usr_281,2024-06-08 8:01:40,1,starter_1,1,5.99,6/27/2024,Android
usr_533,2024-05-30 12:22:11,1,gem_4,0,49.99,6/27/2024,iOS
usr_119,2024-06-08 13:30:35,1,prog_a_30,0,19.99,6/27/2024,iOS
usr_417,2024-06-24 4:44:33,0,daily_8,0,0.99,6/27/2024,Android
usr_472,2024-05-30 12:59:10,0,prog_a_50,1,79.99,6/27/2024,iOS
usr_440,2024-06-20 6:21:20,1,gold_resub,1,9.99,6/27/2024,Android
usr_159,2024-06-20 5:55:58,1,gold_resub,1,9.99,6/27/2024,Android
usr_572,2024-05-30 12:05:04,0,gem_4,0,49.99,6/27/2024,Android
usr_384,2024-06-20 22:36:03,0,gem_sub_1,0,2.99,6/27/2024,Android
usr_108,2024-05-30 13:33:26,0,gem_sub_1,0,2.99,6/27/2024,iOS
usr_111,2024-05-30 13:11:04,1,gem_sub_1,0,2.99,6/26/2024,iOS
usr_57,2024-05-30 12:11:42,0,prog_a_64,0,4.99,6/26/2024,Android
usr_541,2024-06-16 10:00:47,1,daily_5,0,4.99,6/26/2024,iOS
usr_84,2024-05-30 14:05:35,0,gem_sub_1,0,2.99,6/26/2024,iOS
usr_119,2024-06-08 13:30:35,1,daily_2,0,99.99,6/26/2024,iOS
usr_417,2024-06-24 4:44:33,0,starter_1,1,5.99,6/26/2024,Android
usr_99,2024-06-20 11:44:34,1,gem_sub_1,0,2.99,6/26/2024,Android
usr_183,2024-05-30 18:23:05,1,gem_sub_1,0,2.99,6/26/2024,iOS
usr_475,2024-06-01 12:35:33,0,gem_1,0,4.99,6/26/2024,Android
usr_475,2024-06-01 12:35:33,0,gem_sub_1,0,2.99,6/26/2024,Android
usr_239,2024-05-30 12:11:28,0,gem_2,0,9.99,6/25/2024,iOS
usr_80,2024-05-30 13:57:37,1,gem_sub_1,0,2.99,6/25/2024,iOS
usr_388,2024-06-20 4:27:58,0,prog_b_3,0,9.99,6/25/2024,Android
usr_485,2024-05-30 11:49:01,0,prog_a_32,1,11.99,6/25/2024,iOS
usr_94,2024-06-20 3:01:21,0,gem_sub_1,0,2.99,6/25/2024,Android
usr_569,2024-06-19 8:14:04,1,daily_8,0,0.99,6/25/2024,iOS
usr_440,2024-06-20 6:21:20,1,prog_a_73,1,19.99,6/25/2024,Android
usr_104,2024-06-20 3:04:52,1,gem_sub_1,0,2.99,6/25/2024,Android
usr_531,2024-06-21 17:56:34,1,starter_1,1,5.99,6/25/2024,Android
usr_542,2024-05-30 17:05:11,1,starter_1,1,5.99,6/25/2024,Android
usr_145,2024-06-08 6:18:57,1,gem_sub_1,0,2.99,6/24/2024,iOS
usr_573,2024-06-23 4:42:56,1,prog_b_1,0,9.99,6/24/2024,iOS
usr_186,2024-05-30 23:02:34,1,gem_sub_1,0,2.99,6/24/2024,iOS
usr_574,2024-06-23 9:14:59,1,starter_1,1,5.99,6/24/2024,iOS
usr_146,2024-05-31 9:25:34,0,gem_sub_1,0,2.99,6/24/2024,iOS
usr_541,2024-06-16 10:00:47,1,prog_a_27,1,3.99,6/24/2024,iOS
usr_541,2024-06-16 10:00:47,1,daily_8,0,0.99,6/24/2024,iOS
usr_7,2024-06-20 0:46:21,0,gem_1,0,4.99,6/24/2024,Android
usr_417,2024-06-24 4:44:33,0,gem_sub_1,0,2.99,6/24/2024,Android
usr_179,2024-05-31 0:51:22,1,gem_sub_1,0,2.99,6/24/2024,iOS
usr_18,2024-05-30 23:57:47,0,gem_sub_1,0,2.99,6/24/2024,Android
usr_205,2024-05-30 13:47:56,0,gem_sub_1,0,2.99,6/23/2024,iOS
usr_485,2024-05-30 11:49:01,0,gem_sub_1,0,2.99,6/23/2024,iOS
usr_171,2024-05-30 12:39:42,1,gem_sub_1,0,2.99,6/23/2024,iOS
usr_171,2024-05-30 12:39:42,1,gem_2,0,9.99,6/23/2024,iOS
usr_541,2024-06-16 10:00:47,1,daily_4,0,9.99,6/23/2024,iOS
usr_541,2024-06-16 10:00:47,1,prog_a_25,0,24.99,6/23/2024,iOS
usr_119,2024-06-08 13:30:35,1,prog_a_27,1,3.99,6/23/2024,iOS
usr_119,2024-06-08 13:30:35,1,prog_t_33,0,29.99,6/23/2024,iOS
usr_284,2024-05-30 14:00:38,1,prog_t_31,0,9.99,6/23/2024,iOS
usr_569,2024-06-19 8:14:04,1,starter_1,1,5.99,6/23/2024,iOS
usr_461,2024-06-20 16:53:48,0,daily_9,0,0.99,6/23/2024,Android
usr_461,2024-06-20 16:53:48,0,prog_b_1,0,9.99,6/23/2024,Android
usr_196,2024-06-20 14:09:53,0,gem_sub_1,0,2.99,6/23/2024,Android
usr_423,2024-06-20 8:18:59,1,gem_1,0,4.99,6/23/2024,iOS
usr_49,2024-06-20 2:31:34,0,gem_sub_1,0,2.99,6/22/2024,Android
usr_239,2024-05-30 12:11:28,0,prog_a_52,0,9.99,6/22/2024,iOS
usr_541,2024-06-16 10:00:47,1,daily_8,0,0.99,6/22/2024,iOS
usr_541,2024-06-16 10:00:47,1,gem_5,0,99.99,6/22/2024,iOS
usr_281,2024-06-08 8:01:40,1,gem_sub_1,0,2.99,6/22/2024,Android
usr_429,2024-05-30 14:22:11,1,gem_sub_1,0,2.99,6/22/2024,iOS
usr_59,2024-06-20 1:24:24,1,gem_sub_1,0,2.99,6/22/2024,Android
usr_59,2024-06-20 1:24:24,1,gold_sub,1,11.99,6/22/2024,Android
usr_533,2024-05-30 12:22:11,1,gem_1,0,4.99,6/22/2024,iOS
usr_173,2024-06-20 1:45:05,0,gem_sub_1,0,2.99,6/22/2024,Android
usr_119,2024-06-08 13:30:35,1,gem_4,0,49.99,6/22/2024,iOS
usr_119,2024-06-08 13:30:35,1,prog_t_31,0,9.99,6/22/2024,iOS
usr_575,2024-06-22 7:23:46,1,gem_3,0,19.99,6/22/2024,iOS
usr_575,2024-06-22 7:23:46,1,gem_2,0,9.99,6/22/2024,iOS
usr_491,2024-05-31 1:49:17,0,gem_sub_1,0,2.99,6/22/2024,iOS
usr_215,2024-05-31 2:08:50,0,gem_sub_1,0,2.99,6/22/2024,iOS
usr_569,2024-06-19 8:14:04,1,prog_s_2,1,2.99,6/22/2024,iOS
usr_576,2024-06-21 14:16:41,1,gem_3,0,19.99,6/22/2024,iOS
usr_577,2024-06-20 6:58:28,0,gem_sub_1,0,2.99,6/22/2024,Android
usr_578,2024-06-20 4:29:53,0,gem_sub_1,0,2.99,6/22/2024,Android
usr_492,2024-05-30 12:23:00,1,gem_sub_1,0,2.99,6/22/2024,iOS
usr_579,2024-05-30 15:47:03,1,gem_sub_1,0,2.99,6/22/2024,Android
usr_580,2024-06-21 0:21:40,0,gem_sub_1,0,2.99,6/22/2024,Android
usr_42,2024-05-30 11:53:25,0,prog_t_441,0,9.99,6/22/2024,Android
usr_561,2024-05-30 20:33:09,0,starter_2,1,34.99,6/22/2024,Android
usr_129,2024-05-30 16:16:43,1,gem_sub_1,0,2.99,6/22/2024,iOS
usr_254,2024-05-30 11:56:22,0,gem_sub_1,0,2.99,6/21/2024,iOS
usr_581,2024-06-21 0:55:42,0,prog_b_2,1,9.99,6/21/2024,Android
usr_581,2024-06-21 0:55:42,0,starter_1,1,5.99,6/21/2024,Android
usr_57,2024-05-30 12:11:42,0,gem_sub_1,0,2.99,6/21/2024,Android
usr_541,2024-06-16 10:00:47,1,prog_t_14,1,39.99,6/21/2024,iOS
usr_119,2024-06-08 13:30:35,1,starter_2,1,34.99,6/21/2024,iOS
usr_569,2024-06-19 8:14:04,1,daily_9,0,0.99,6/21/2024,iOS
usr_576,2024-06-21 14:16:41,1,gem_sub_1,0,2.99,6/21/2024,iOS
usr_440,2024-06-20 6:21:20,1,prog_t_41,0,9.99,6/21/2024,Android
usr_423,2024-06-20 8:18:59,1,prog_s_2,1,2.99,6/21/2024,iOS
usr_130,2024-05-30 13:04:42,1,gem_sub_1,0,2.99,6/21/2024,iOS
usr_411,2024-06-20 4:44:12,1,prog_b_3,0,9.99,6/21/2024,Android
usr_82,2024-05-31 1:34:45,0,gem_1,0,4.99,6/20/2024,iOS
usr_82,2024-05-31 1:34:45,0,gem_sub_1,0,2.99,6/20/2024,iOS
usr_562,2024-05-30 12:41:13,1,prog_t_31,0,9.99,6/20/2024,iOS
usr_500,2024-05-30 19:48:31,1,gem_sub_1,0,2.99,6/20/2024,Android
usr_119,2024-06-08 13:30:35,1,prog_a_25,0,24.99,6/20/2024,iOS
usr_87,2024-05-30 15:16:02,1,prog_t_43,0,29.99,6/20/2024,iOS
usr_582,2024-06-20 6:06:59,1,gem_sub_1,0,2.99,6/20/2024,Android
usr_517,2024-05-30 12:01:27,0,gem_1,0,4.99,6/20/2024,Android
usr_423,2024-06-20 8:18:59,1,starter_1,1,5.99,6/20/2024,iOS
usr_423,2024-06-20 8:18:59,1,prog_s_1,1,1.99,6/20/2024,iOS
usr_423,2024-06-20 8:18:59,1,prog_b_2,1,9.99,6/20/2024,iOS
usr_583,2024-05-30 12:30:37,1,gem_sub_1,0,2.99,6/19/2024,Android
usr_562,2024-05-30 12:41:13,1,prog_b_1,0,9.99,6/19/2024,iOS
usr_149,2024-05-31 4:02:10,0,gem_sub_1,0,2.99,6/19/2024,Android
usr_541,2024-06-16 10:00:47,1,starter_3,1,99.99,6/19/2024,iOS
usr_506,2024-06-14 10:22:28,1,gem_sub_1,0,2.99,6/19/2024,Android
usr_584,2024-05-30 22:53:33,0,gem_sub_1,0,2.99,6/19/2024,Android
usr_584,2024-05-30 22:53:33,0,prog_t_443,1,29.99,6/19/2024,Android
usr_212,2024-05-30 15:10:26,1,gem_sub_1,0,2.99,6/19/2024,iOS
usr_272,2024-05-30 11:51:02,1,prog_t_41,0,9.99,6/19/2024,Android
usr_585,2024-06-09 18:12:34,1,clan_2,0,22.99,6/19/2024,Android
usr_493,2024-05-30 14:24:28,0,starter_1,1,5.99,6/18/2024,iOS
usr_493,2024-05-30 14:24:28,0,starter_2,1,34.99,6/18/2024,iOS
usr_255,2024-05-31 11:34:32,1,gem_sub_1,0,2.99,6/18/2024,iOS
usr_279,2024-05-30 11:45:51,0,gem_sub_1,0,2.99,6/18/2024,Android
usr_586,2024-05-30 12:08:35,0,gem_sub_1,0,2.99,6/18/2024,Android
usr_562,2024-05-30 12:41:13,1,daily_7,0,19.99,6/18/2024,iOS
usr_541,2024-06-16 10:00:47,1,prog_a_15,1,14.99,6/18/2024,iOS
usr_541,2024-06-16 10:00:47,1,daily_9,0,0.99,6/18/2024,iOS
usr_541,2024-06-16 10:00:47,1,prog_s_3,1,9.99,6/18/2024,iOS
usr_541,2024-06-16 10:00:47,1,gem_2,0,9.99,6/18/2024,iOS
usr_533,2024-05-30 12:22:11,1,gold_sub,1,11.99,6/18/2024,iOS
usr_533,2024-05-30 12:22:11,1,gem_sub_1,0,2.99,6/18/2024,iOS
usr_175,2024-05-30 12:34:45,1,gem_sub_1,0,2.99,6/18/2024,iOS
usr_261,2024-06-16 3:16:27,0,gem_sub_1,0,2.99,6/18/2024,iOS
usr_180,2024-05-30 23:17:48,1,gem_sub_1,0,2.99,6/18/2024,Android
usr_272,2024-05-30 11:51:02,1,gem_sub_1,0,2.99,6/18/2024,Android
usr_364,2024-05-30 23:42:19,1,gold_sub,1,11.99,6/18/2024,iOS
usr_239,2024-05-30 12:11:28,0,gem_sub_1,0,2.99,6/17/2024,iOS
usr_480,2024-05-30 15:49:51,1,prog_b_3,0,9.99,6/17/2024,iOS
usr_541,2024-06-16 10:00:47,1,prog_b_2,1,9.99,6/17/2024,iOS
usr_541,2024-06-16 10:00:47,1,starter_2,1,34.99,6/17/2024,iOS
usr_541,2024-06-16 10:00:47,1,gem_3,0,19.99,6/17/2024,iOS
usr_541,2024-06-16 10:00:47,1,prog_a_10,1,6.99,6/17/2024,iOS
usr_541,2024-06-16 10:00:47,1,gem_2,0,9.99,6/17/2024,iOS
usr_541,2024-06-16 10:00:47,1,gem_sub_1,0,2.99,6/17/2024,iOS
usr_541,2024-06-16 10:00:47,1,gem_1,0,4.99,6/17/2024,iOS
usr_541,2024-06-16 10:00:47,1,gem_4,0,49.99,6/17/2024,iOS
usr_541,2024-06-16 10:00:47,1,prog_s_2,1,2.99,6/17/2024,iOS
usr_119,2024-06-08 13:30:35,1,gem_sub_1,0,2.99,6/17/2024,iOS
usr_119,2024-06-08 13:30:35,1,gem_3,0,19.99,6/17/2024,iOS
usr_509,2024-05-30 12:03:20,0,gem_sub_1,0,2.99,6/17/2024,iOS
usr_159,2024-05-30 11:55:34,1,prog_b_7,1,9.99,6/17/2024,Android
usr_234,2024-05-30 12:21:46,1,gem_sub_1,0,2.99,6/17/2024,iOS
usr_42,2024-05-30 11:53:25,0,prog_a_66,1,11.99,6/17/2024,Android
usr_449,2024-05-30 21:29:41,0,gem_sub_1,0,2.99,6/17/2024,Android
usr_516,2024-05-30 15:14:37,1,gem_sub_1,0,2.99,6/17/2024,iOS
usr_523,2024-05-30 15:22:17,1,prog_a_67,1,49.99,6/17/2024,iOS
usr_239,2024-05-30 12:11:28,0,prog_a_50,1,79.99,6/16/2024,iOS
usr_171,2024-05-30 12:39:42,1,gold_sub,1,11.99,6/16/2024,iOS
usr_587,2024-05-30 16:03:27,1,gem_sub_1,0,2.99,6/16/2024,iOS
usr_541,2024-06-16 10:00:47,1,starter_1,1,5.99,6/16/2024,iOS
usr_541,2024-06-16 10:00:47,1,prog_b_1,0,9.99,6/16/2024,iOS
usr_302,2024-05-30 14:53:59,0,gem_sub_1,0,2.99,6/16/2024,iOS
usr_119,2024-06-08 13:30:35,1,prog_a_20,1,49.99,6/16/2024,iOS
usr_33,2024-05-30 14:22:25,1,gem_sub_1,0,2.99,6/16/2024,Android
usr_212,2024-05-30 15:10:26,1,clan_1,0,5.99,6/16/2024,iOS
usr_266,2024-05-31 2:34:35,1,gem_sub_1,0,2.99,6/16/2024,iOS
usr_266,2024-05-31 2:34:35,1,gem_2,0,9.99,6/16/2024,iOS
usr_588,2024-05-30 20:18:18,0,gem_sub_1,0,2.99,6/16/2024,iOS
usr_498,2024-05-30 18:40:32,1,gem_sub_1,0,2.99,6/16/2024,Android
usr_523,2024-05-30 15:22:17,1,prog_t_22,1,19.99,6/16/2024,iOS
usr_523,2024-05-30 15:22:17,1,gem_5,0,99.99,6/16/2024,iOS
usr_239,2024-05-30 12:11:28,0,prog_t_31,0,9.99,6/15/2024,iOS
usr_251,2024-05-30 14:21:15,1,gem_sub_1,0,2.99,6/15/2024,Android
usr_252,2024-05-31 13:01:10,0,gem_sub_1,0,2.99,6/15/2024,iOS
usr_586,2024-05-30 12:08:35,0,prog_b_2,1,9.99,6/15/2024,Android
usr_533,2024-05-30 12:22:11,1,daily_4,0,9.99,6/15/2024,iOS
usr_589,2024-05-30 12:28:29,0,gem_sub_1,0,2.99,6/15/2024,iOS
usr_447,2024-05-30 12:52:15,1,gem_sub_1,0,2.99,6/15/2024,iOS
usr_517,2024-05-30 12:01:27,0,gem_1,0,4.99,6/15/2024,Android
usr_590,2024-05-30 13:22:59,0,gem_sub_1,0,2.99,6/15/2024,Android
usr_590,2024-05-30 13:22:59,0,gem_1,0,4.99,6/15/2024,Android
usr_294,2024-05-30 11:55:42,1,gem_sub_1,0,2.99,6/15/2024,iOS
usr_364,2024-05-30 23:42:19,1,gem_sub_1,0,2.99,6/15/2024,iOS
usr_591,2024-05-30 14:40:32,1,gem_sub_1,0,2.99,6/15/2024,iOS
usr_73,2024-05-30 13:57:01,1,gold_sub,1,11.99,6/15/2024,Android
usr_173,2024-05-30 15:39:06,0,prog_b_4,1,9.99,6/14/2024,Android
usr_119,2024-06-08 13:30:35,1,daily_9,0,0.99,6/14/2024,iOS
usr_119,2024-06-08 13:30:35,1,gem_2,0,9.99,6/14/2024,iOS
usr_517,2024-05-30 12:01:27,0,gem_sub_1,0,2.99,6/14/2024,Android
usr_42,2024-05-30 11:53:25,0,gem_sub_1,0,2.99,6/14/2024,Android
usr_532,2024-05-30 13:49:55,0,clan_3,0,99.99,6/14/2024,Android
usr_585,2024-06-09 18:12:34,1,starter_2,1,34.99,6/14/2024,Android
usr_585,2024-06-09 18:12:34,1,daily_9,0,0.99,6/14/2024,Android
usr_592,2024-05-30 12:35:54,1,gem_sub_1,0,2.99,6/13/2024,iOS
usr_82,2024-05-31 1:34:45,0,gem_2,0,9.99,6/13/2024,iOS
usr_119,2024-06-08 13:30:35,1,gem_1,0,4.99,6/13/2024,iOS
usr_585,2024-06-09 18:12:34,1,starter_1,1,5.99,6/13/2024,Android
usr_450,2024-05-30 13:56:41,1,prog_c_17,1,49.99,6/13/2024,iOS
usr_323,2024-05-30 13:25:18,0,gem_sub_1,0,2.99,6/12/2024,Android
usr_80,2024-05-30 13:57:37,1,timed_1_2,0,24.99,6/12/2024,iOS
usr_593,2024-05-30 13:10:37,0,gem_sub_1,0,2.99,6/12/2024,Android
usr_493,2024-05-30 14:24:28,0,clan_1,0,5.99,6/12/2024,iOS
usr_562,2024-05-30 12:41:13,1,timed_1_1,1,6.99,6/12/2024,iOS
usr_119,2024-06-08 13:30:35,1,daily_9,0,0.99,6/12/2024,iOS
usr_62,2024-05-30 21:25:50,1,gem_sub_1,0,2.99,6/12/2024,Android
usr_62,2024-05-30 21:25:50,1,gold_sub,1,11.99,6/12/2024,Android
usr_594,2024-05-30 12:23:30,0,gem_sub_1,0,2.99,6/12/2024,iOS
usr_595,2024-06-09 13:36:53,1,daily_8,0,0.99,6/12/2024,Android
usr_421,2024-05-31 0:16:43,0,timed_1_6,1,24.99,6/12/2024,iOS
usr_567,2024-05-30 14:20:48,0,prog_t_32,0,19.99,6/12/2024,iOS
usr_596,2024-05-30 14:29:07,0,timed_1_1,1,6.99,6/11/2024,iOS
usr_499,2024-05-31 17:49:56,0,timed_1_2,0,24.99,6/11/2024,Android
usr_597,2024-05-30 13:22:27,0,gem_sub_1,0,2.99,6/11/2024,Android
usr_598,2024-06-05 13:02:26,1,starter_1,1,5.99,6/11/2024,iOS
usr_598,2024-06-05 13:02:26,1,prog_a_10,1,6.99,6/11/2024,iOS
usr_171,2024-05-30 12:39:42,1,timed_1_2,0,24.99,6/11/2024,iOS
usr_533,2024-05-30 12:22:11,1,gem_2,0,9.99,6/11/2024,iOS
usr_533,2024-05-30 12:22:11,1,gem_3,0,19.99,6/11/2024,iOS
usr_119,2024-06-08 13:30:35,1,daily_4,0,9.99,6/11/2024,iOS
usr_119,2024-06-08 13:30:35,1,timed_1_3,1,94.99,6/11/2024,iOS
usr_459,2024-06-08 18:03:54,0,starter_1,1,5.99,6/11/2024,iOS
usr_459,2024-06-08 18:03:54,0,gem_sub_1,0,2.99,6/11/2024,iOS
usr_459,2024-06-08 18:03:54,0,timed_1_1,1,6.99,6/11/2024,iOS
usr_521,2024-05-30 15:36:11,1,gem_sub_1,0,2.99,6/11/2024,iOS
usr_14,2024-05-30 12:28:00,1,timed_1_2,0,24.99,6/11/2024,Android
usr_595,2024-06-09 13:36:53,1,prog_b_2,1,9.99,6/11/2024,Android
usr_295,2024-05-30 11:59:03,1,gem_sub_1,0,2.99,6/11/2024,iOS
usr_512,2024-05-30 12:35:14,1,gem_sub_1,0,2.99,6/11/2024,Android
usr_567,2024-05-30 14:20:48,0,timed_1_6,1,24.99,6/11/2024,iOS
usr_567,2024-05-30 14:20:48,0,timed_1_5,0,19.99,6/11/2024,iOS
usr_567,2024-05-30 14:20:48,0,timed_1_4,1,24.99,6/11/2024,iOS
usr_394,2024-05-31 0:27:39,0,timed_1_1,1,6.99,6/11/2024,iOS
usr_355,2024-05-30 22:33:24,0,gem_sub_1,0,2.99,6/10/2024,Android
usr_598,2024-06-05 13:02:26,1,daily_6,0,0.99,6/10/2024,iOS
usr_347,2024-05-30 19:49:13,1,gem_sub_1,0,2.99,6/10/2024,iOS
usr_283,2024-05-30 14:36:26,1,gem_sub_1,0,2.99,6/10/2024,iOS
usr_119,2024-06-08 13:30:35,1,prog_a_10,1,6.99,6/10/2024,iOS
usr_119,2024-06-08 13:30:35,1,prog_s_3,1,9.99,6/10/2024,iOS
usr_599,2024-06-09 3:36:44,1,starter_1,1,5.99,6/10/2024,Android
usr_600,2024-06-08 10:22:23,0,gem_1,0,4.99,6/10/2024,Android
